Date,region_name,RR,ALTI,PMERM,INST,GLOT,DHUMI40,NEIGETOTX,NEIG,BROU,ORAG,GRESIL,GRELE,ROSEE,VERGLAS,SOLNEIGE,GELEE,FUMEE,BRUME,ECLAIR,TX,TNSOL,FXY,DRR,superf,population,density,Région,Consumption,Workday?
2014-01-03,Auvergne-Rhône-Alpes,8.621560574948665,834.6415841584159,1015.9066666666666,14.577777777777778,176.28,17.253846153846155,14.423880597014925,0.4909090909090909,0.3023255813953488,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.15384615384615385,0.0,7.737368421052631,1.2285714285714286,6.386419753086419,747.1666666666666,70795.5441453,7820966.0,110.4725741488523,Auvergne-Rhône-Alpes,411626.0,1
2014-01-03,Bourgogne-Franche-Comté,4.399521531100478,404.30331753554503,1013.36,24.61111111111111,184.55555555555554,0.0,0.7375886524822695,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,10.678481012658228,1.6800000000000002,7.883333333333334,199.75,47981.60933965,2820623.0,58.785502170915194,Bourgogne-Franche-Comté,130093.0,1
2014-01-03,Bretagne,17.066326530612244,99.38,1002.05625,229.21052631578948,394.27272727272725,0.0,0.0,0.0,0.0625,0.723404255319149,0.18181818181818182,0.56,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.3333333333333333,11.366666666666667,6.118181818181818,15.106818181818182,343.2857142857143,27383.21119519,3276543.0,119.6551776431371,Bretagne,146521.0,1
2014-01-03,Centre-Val de Loire,0.5853846153846154,158.97692307692307,1009.54,171.11111111111111,351.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.594736842105263,6.768421052631578,9.992592592592594,30.0,39471.49030292,2577435.0,65.29864923314861,Centre-Val de Loire,118939.0,1
2014-01-03,Corse,1.9397058823529412,473.0833333333333,1018.6444444444444,76.2,369.0,0.0,4.527272727272727,0.0,0.25,0.09090909090909091,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,12.517777777777777,7.640000000000001,4.838095238095238,109.66666666666667,8756.58546584,324212.0,37.02493412127041,,,1
2014-01-03,Grand Est,2.027624309392265,324.85164835164835,1010.7266666666667,98.24,256.030303030303,0.0,0.14084507042253522,0.0,0.26666666666666666,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,11.561481481481481,2.917948717948718,9.978571428571428,93.83333333333333,,,,Grand Est,268743.0,1
2014-01-03,Hauts-de-France,4.4298245614035086,82.03448275862068,1002.3083333333334,129.33333333333334,288.6666666666667,0.0,0.0,0.0,0.0,0.7894736842105263,0.25,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.482608695652175,5.411111111111111,14.57878787878788,153.33333333333334,32008.17629146,6006156.0,187.64443013901055,Hauts-de-France,313710.0,1
2014-01-03,Normandie,4.651724137931034,124.44067796610169,1002.4399999999999,152.4,304.92857142857144,0.0,0.0,0.0,0.0,0.4666666666666667,0.0,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.2,11.86122448979592,5.664285714285714,13.525,139.75,30118.55776984,3335645.0,110.75048896731153,Normandie,171541.0,1
2014-01-03,Nouvelle-Aquitaine,2.3375000000000004,276.83935742971886,1013.1913043478262,77.03030303030303,287.15,0.0,0.5982905982905983,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13636363636363635,0.0,12.796500000000002,7.886486486486487,7.50126582278481,154.44444444444446,85103.12811501,5879144.0,69.0825840391532,Nouvelle-Aquitaine,264486.0,1
2014-01-03,Occitanie,6.595,605.3794037940379,1015.9190476190475,18.03846153846154,182.96428571428572,0.0,8.169642857142858,0.045454545454545456,0.5952380952380952,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36363636363636365,0.0,10.8,5.2,5.417924528301886,438.85714285714283,73413.15428862,5730753.0,78.06166422804614,Occitanie,235626.0,1
2014-01-03,Pays de la Loire,1.93,71.05,1007.7333333333333,215.8125,407.29411764705884,0.0,0.0,0.0,0.0,0.4666666666666667,0.16666666666666666,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,12.977358490566036,7.38,12.051724137931034,52.75,32363.43426474,3690659.0,114.03792841666922,Pays de la Loire,170145.0,1
2014-01-03,Provence-Alpes-Côte d'Azur,4.957731958762887,803.7425742574258,1017.7944444444444,41.94736842105263,284.875,0.0,23.541666666666668,0.375,0.4782608695652174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21428571428571427,0.0,8.147169811320754,4.848148148148148,4.764705882352941,391.90909090909093,31674.60922978,4983438.0,157.33226458606615,Provence-Alpes-Côte d'Azur,272906.0,1
2014-01-03,Île-de-France,0.30714285714285716,107.6590909090909,1006.4000000000001,122.42857142857143,326.53333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,13.466666666666667,7.43,10.708333333333334,17.5,12064.68863965,12027565.0,996.9229508726819,Île-de-France,450735.0,1
2014-01-04,Auvergne-Rhône-Alpes,20.91582867783985,817.2405745062837,1006.6933333333333,57.28888888888889,190.22,1.054263565891473,14.313432835820896,0.8978494623655914,0.3404255319148936,0.7894736842105263,0.0,0.07142857142857142,0.07692307692307693,0.0,0.0,0.0,0.0,0.15384615384615385,0.125,8.597007481296759,4.134285714285714,9.826829268292682,583.2307692307693,70795.5441453,7820966.0,110.4725741488523,Auvergne-Rhône-Alpes,382624.0,1
2014-01-04,Bourgogne-Franche-Comté,17.333333333333332,401.293023255814,1005.1899999999999,23.944444444444443,121.38888888888889,0.0,0.49645390070921985,0.6590909090909091,0.5263157894736842,0.4375,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,10.034591194968554,2.1550000000000002,8.91904761904762,503.75,47981.60933965,2820623.0,58.785502170915194,Bourgogne-Franche-Comté,121957.0,1
2014-01-04,Bretagne,7.3693333333333335,89.01298701298701,996.3733333333333,30.842105263157894,181.54545454545453,0.0,0.0,0.0,0.0,0.5,0.09090909090909091,0.5,0.0,0.0,0.0,0.0,0.0,0.1875,0.3,9.573846153846153,3.522727272727273,14.65,255.42857142857142,27383.21119519,3276543.0,119.6551776431371,Bretagne,142139.0,1
2014-01-04,Centre-Val de Loire,4.516030534351145,158.65648854961833,1002.22,153.44444444444446,361.5,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.34375,4.981578947368422,9.714814814814815,133.88888888888889,39471.49030292,2577435.0,65.29864923314861,Centre-Val de Loire,113776.0,1
2014-01-04,Corse,18.005797101449275,459.4166666666667,1013.5777777777779,83.6,266.0,0.9090909090909091,4.314814814814815,0.18181818181818182,0.1,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.125,13.273333333333332,8.72,10.214285714285714,373.0,8756.58546584,324212.0,37.02493412127041,,,1
2014-01-04,Grand Est,12.207608695652173,327.8864864864865,1004.5333333333333,12.2,93.12121212121212,0.0,0.014084507042253521,0.2,0.29411764705882354,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,8.611764705882353,2.8794871794871795,7.619642857142857,392.8181818181818,,,,Grand Est,253486.0,1
2014-01-04,Hauts-de-France,2.243181818181818,90.82222222222222,998.65,104.77777777777777,296.77777777777777,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.63170731707317,5.366666666666666,9.178787878787878,100.77777777777777,32008.17629146,6006156.0,187.64443013901055,Hauts-de-France,304160.0,1
2014-01-04,Normandie,4.571153846153846,125.26415094339623,997.6,74.13333333333334,233.5,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.539583333333333,4.971428571428571,11.281481481481482,194.0,30118.55776984,3335645.0,110.75048896731153,Normandie,164891.0,1
2014-01-04,Nouvelle-Aquitaine,9.21535433070866,272.6653543307087,1005.4173913043478,69.51515151515152,243.75,4.6947368421052635,0.5210084033613446,0.12,0.08333333333333333,0.3793103448275862,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,13.086633663366337,6.02972972972973,11.175949367088608,278.6842105263158,85103.12811501,5879144.0,69.0825840391532,Nouvelle-Aquitaine,261352.0,1
2014-01-04,Occitanie,14.101842105263158,599.8087855297158,1007.4714285714286,95.15384615384616,331.6551724137931,10.410714285714286,8.484304932735427,0.76,0.5238095238095238,0.7794117647058824,0.0,0.3076923076923077,0.0,0.0,0.1,0.0,0.05,0.2,0.1111111111111111,11.975757575757575,6.426190476190476,13.611320754716981,329.25,73413.15428862,5730753.0,78.06166422804614,Occitanie,218865.0,1
2014-01-04,Pays de la Loire,3.8964285714285714,69.66071428571429,1000.6222222222223,70.4375,256.8235294117647,0.0,0.0,0.0,0.0,0.5333333333333333,0.16666666666666666,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.812000000000001,5.326666666666667,11.320689655172414,155.75,32363.43426474,3690659.0,114.03792841666922,Pays de la Loire,164170.0,1
2014-01-04,Provence-Alpes-Côte d'Azur,24.059296482412062,797.1778846153846,1009.3722222222223,11.157894736842104,94.8125,0.0,23.322916666666668,0.6511627906976745,0.5,0.5652173913043478,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.3333333333333333,0.18181818181818182,9.159748427672957,9.303703703703704,9.12289156626506,468.0,31674.60922978,4983438.0,157.33226458606615,Provence-Alpes-Côte d'Azur,256630.0,1
2014-01-04,Île-de-France,2.0902439024390245,107.6590909090909,1000.7222222222222,142.57142857142858,336.26666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,12.588095238095239,5.8100000000000005,7.6125,119.4,12064.68863965,12027565.0,996.9229508726819,Île-de-France,425674.0,1
2014-01-05,Auvergne-Rhône-Alpes,0.19713114754098363,835.6970297029703,1014.5066666666667,217.17777777777778,508.62,13.390625,18.38323353293413,0.5555555555555556,0.2857142857142857,0.03333333333333333,0.0,0.037037037037037035,0.28,0.18181818181818182,0.0,0.0,0.0,0.07692307692307693,0.0,6.338992042440319,-1.0571428571428572,6.582716049382717,47.46153846153846,70795.5441453,7820966.0,110.4725741488523,Auvergne-Rhône-Alpes,378057.0,1
2014-01-05,Bourgogne-Franche-Comté,0.3347826086956522,404.32535885167465,1012.95,174.83333333333334,399.6666666666667,0.0,0.9290780141843972,0.36,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,7.830379746835443,0.02000000000000001,6.776190476190477,29.428571428571427,47981.60933965,2820623.0,58.785502170915194,Bourgogne-Franche-Comté,118985.0,1
2014-01-05,Bretagne,8.931818181818182,90.72058823529412,1002.3,2.5789473684210527,113.86363636363636,0.0,0.0,0.0,0.23529411764705882,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3125,0.0,13.193333333333333,1.9227272727272726,13.657777777777778,674.0,27383.21119519,3276543.0,119.6551776431371,Bretagne,138288.0,1
2014-01-05,Centre-Val de Loire,0.7907692307692308,158.97692307692307,1009.93,110.0,347.9166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.793684210526317,2.005263157894737,7.385185185185185,235.88888888888889,39471.49030292,2577435.0,65.29864923314861,Centre-Val de Loire,114975.0,1
2014-01-05,Corse,15.62794117647059,457.71830985915494,1005.5777777777779,81.2,318.3333333333333,0.0,4.888888888888889,0.1,0.1,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,9.755555555555556,7.359999999999999,14.295238095238094,492.3333333333333,8756.58546584,324212.0,37.02493412127041,,,1
2014-01-05,Grand Est,0.35444444444444445,325.9281767955801,1010.9466666666667,103.32,289.0,0.0,0.08450704225352113,0.07692307692307693,0.2,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,7.836567164179104,1.1794871794871795,7.557142857142857,55.45454545454545,,,,Grand Est,243086.0,1
2014-01-05,Hauts-de-France,0.40476190476190477,91.90697674418605,1005.3166666666666,113.88888888888889,299.1111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,11.96829268292683,1.1055555555555554,10.521212121212121,113.11111111111111,32008.17629146,6006156.0,187.64443013901055,Hauts-de-France,298347.0,1
2014-01-05,Normandie,3.2666666666666666,125.8076923076923,1004.2299999999999,23.333333333333332,197.21428571428572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,13.008333333333333,1.0785714285714285,10.764285714285714,333.0,30118.55776984,3335645.0,110.75048896731153,Normandie,167742.0,1
2014-01-05,Nouvelle-Aquitaine,1.4845238095238096,275.4920634920635,1013.3565217391305,17.03030303030303,215.0,0.0,0.7416666666666667,0.0,0.4878048780487805,0.047619047619047616,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.08333333333333333,10.4255,3.2837837837837838,7.430379746835443,263.10526315789474,85103.12811501,5879144.0,69.0825840391532,Nouvelle-Aquitaine,266321.0,1
2014-01-05,Occitanie,0.8531506849315068,608.4664879356568,1015.0857142857143,213.19230769230768,549.5172413793103,19.428571428571427,10.56140350877193,0.24,0.4411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,9.858527131782946,3.0341463414634147,9.266666666666667,61.57142857142857,73413.15428862,5730753.0,78.06166422804614,Occitanie,222794.0,1
2014-01-05,Pays de la Loire,6.108,75.44,1007.8444444444444,12.5,149.05882352941177,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,13.089583333333332,1.9866666666666668,9.9,651.8571428571429,32363.43426474,3690659.0,114.03792841666922,Pays de la Loire,162123.0,1
2014-01-05,Provence-Alpes-Côte d'Azur,0.5052356020942408,805.675,1008.9611111111111,397.2631578947368,738.3125,199.79746835443038,26.357894736842105,0.0,0.0,0.07142857142857142,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0625,0.0,8.99090909090909,4.903703703703704,10.056626506024097,15.5,31674.60922978,4983438.0,157.33226458606615,Provence-Alpes-Côte d'Azur,251574.0,1
2014-01-05,Île-de-France,0.2731707317073171,107.6590909090909,1007.8666666666666,179.57142857142858,386.8666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,11.295238095238094,1.565,8.179166666666667,169.3,12064.68863965,12027565.0,996.9229508726819,Île-de-France,431730.0,1
2014-01-06,Auvergne-Rhône-Alpes,0.04300411522633745,840.5853174603175,1016.5733333333334,170.62222222222223,468.42857142857144,38.4765625,17.123893805309734,0.03125,0.08823529411764706,0.0,0.0,0.0,0.12,0.0,0.0,0.15384615384615385,0.0,0.0,0.0,10.449868073878628,-0.08285714285714282,7.1987654320987655,22.0,70795.5441453,7820966.0,110.4725741488523,Auvergne-Rhône-Alpes,431830.0,1
2014-01-06,Bourgogne-Franche-Comté,0.16346153846153846,403.5904761904762,1013.95,82.05555555555556,326.8888888888889,1.0784313725490196,0.6595744680851063,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.48860759493671,1.335,7.935714285714286,47.42857142857143,47981.60933965,2820623.0,58.785502170915194,Bourgogne-Franche-Comté,139447.0,1
2014-01-06,Bretagne,4.207352941176471,93.48571428571428,1000.73125,157.42105263157896,326.09090909090907,0.0,0.0,0.0,0.058823529411764705,0.058823529411764705,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0625,0.1875,0.1,12.862903225806452,8.963636363636363,13.604444444444445,112.625,27383.21119519,3276543.0,119.6551776431371,Bretagne,148344.0,1
2014-01-06,Centre-Val de Loire,1.3507692307692307,158.97692307692307,1009.5799999999999,2.7777777777777777,170.33333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.622105263157893,7.360526315789474,8.703703703703704,203.11111111111111,39471.49030292,2577435.0,65.29864923314861,Centre-Val de Loire,126616.0,1
2014-01-06,Corse,0.0835820895522388,456.5285714285714,1019.7333333333333,466.0,676.6666666666666,0.9545454545454546,5.814814814814815,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,12.982222222222223,1.86,5.242857142857143,0.0,8756.58546584,324212.0,37.02493412127041,,,1
2014-01-06,Grand Est,1.8144444444444445,325.2044198895028,1011.6333333333333,71.28,244.96875,0.07142857142857142,0.07042253521126761,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,12.226119402985073,2.4473684210526314,8.410526315789474,175.63636363636363,,,,Grand Est,291005.0,1
2014-01-06,Hauts-de-France,1.5690476190476192,91.90697674418605,1002.775,50.333333333333336,201.88888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.229268292682926,6.433333333333334,11.575757575757576,113.77777777777777,32008.17629146,6006156.0,187.64443013901055,Hauts-de-France,322866.0,1
2014-01-06,Normandie,3.0428571428571427,124.86,1002.1700000000001,83.4,222.92857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.930434782608694,7.485714285714286,12.692592592592591,125.625,30118.55776984,3335645.0,110.75048896731153,Normandie,172839.0,1
